model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_2_000_000_batching_time_mean,step_2_000_000_update_time_mean,step_2_000_000_batching_time_median,step_2_000_000_update_time_median,step_100_000_train_rmse,step_100_000_val_rmse,step_100_000_test_rmse,step_200_000_train_rmse,step_200_000_val_rmse,step_200_000_test_rmse,step_300_000_train_rmse,step_300_000_val_rmse,step_300_000_test_rmse,step_400_000_train_rmse,step_400_000_val_rmse,step_400_000_test_rmse,step_500_000_train_rmse,step_500_000_val_rmse,step_500_000_test_rmse,step_600_000_train_rmse,step_600_000_val_rmse,step_600_000_test_rmse,step_700_000_train_rmse,step_700_000_val_rmse,step_700_000_test_rmse,step_800_000_train_rmse,step_800_000_val_rmse,step_800_000_test_rmse,step_900_000_train_rmse,step_900_000_val_rmse,step_900_000_test_rmse,step_1_000_000_train_rmse,step_1_000_000_val_rmse,step_1_000_000_test_rmse,step_1_100_000_train_rmse,step_1_100_000_val_rmse,step_1_100_000_test_rmse,step_1_200_000_train_rmse,step_1_200_000_val_rmse,step_1_200_000_test_rmse,step_1_300_000_train_rmse,step_1_300_000_val_rmse,step_1_300_000_test_rmse,step_1_400_000_train_rmse,step_1_400_000_val_rmse,step_1_400_000_test_rmse,step_1_500_000_train_rmse,step_1_500_000_val_rmse,step_1_500_000_test_rmse,step_1_600_000_train_rmse,step_1_600_000_val_rmse,step_1_600_000_test_rmse,step_1_700_000_train_rmse,step_1_700_000_val_rmse,step_1_700_000_test_rmse,step_1_800_000_train_rmse,step_1_800_000_val_rmse,step_1_800_000_test_rmse,step_1_900_000_train_rmse,step_1_900_000_val_rmse,step_1_900_000_test_rmse,step_2_000_000_train_rmse,step_2_000_000_val_rmse,step_2_000_000_test_rmse
MPEU,19_44_26__15_10_2024,qm9,static,False,16,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_0/profiling_job.sh,3,0.0005276741390228271,0.002635766483306885,0.0005180835723876953,0.002641439437866211,0.238367,0.32114325,0.33248435,0.25019982,0.2486768,0.1804705,0.2173667,0.21058348,0.21703428,0.1658634,0.16305511,0.1643556,0.13990327,0.14297655,0.14000244,0.21966804,0.22023293,0.21975741,0.12708828,0.13339921,0.12804065,0.09156575,0.09127974,0.0928506,0.10397222,0.10742263,0.10877315,0.07619651,0.0798924,0.0812347,0.10867035,0.13620303,0.12845654,0.08553771,0.09247808,0.09242492,0.06244684,0.07133292,0.0706602,0.0518789,0.07982373,0.07847795,0.06075075,0.07969944,0.0679748,0.05676183,0.06942805,0.06591525,0.06119496,0.0717887,0.06888331,0.0434409,0.045606,0.0652559,0.06065034,0.07098129,0.06771642,0.04827496,0.06021948,0.05710315
MPEU,19_44_26__15_10_2024,qm9,static,False,16,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_1/profiling_job.sh,3,0.0005109149661064148,0.002584345561623573,0.0004990100860595703,0.0025806427001953125,0.33709139,0.32770171,0.34394486,0.24690175,0.2430402,0.2343588,0.19321005,0.1879898,0.18846095,0.15380542,0.14264066,0.14368276,0.12519839,0.0884405,0.0893561,0.24788749,0.25138239,0.24910494,0.15075083,0.15332828,0.1206259,0.09622529,0.0980429,0.09791369,0.0984436,0.12413711,0.12926604,0.12852143,0.13080891,0.13453812,0.08224956,0.08589437,0.09022791,0.07886657,0.08374812,0.08188891,0.07824978,0.08327794,0.08392405,0.0581926,0.08360798,0.07984296,0.06832672,0.07590923,0.07411459,0.06249032,0.07148926,0.06846394,0.07300592,0.08171015,0.07753975,0.0444727,0.06893302,0.06708568,0.0474996,0.06077344,0.05426958,0.05005612,0.0397176,0.0390227
MPEU,19_44_26__15_10_2024,qm9,static,False,16,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_2/profiling_job.sh,3,0.0005362592116594315,0.0026579239701032637,0.0005261898040771484,0.0026559829711914062,0.32924067,0.31906465,0.33242828,0.24514365,0.24577984,0.2433364,0.19737676,0.19077513,0.1447232,0.16554193,0.1379909,0.102507,0.12531064,0.1255151,0.12621407,0.2200765,0.222537,0.25565795,0.13503876,0.13434161,0.13427691,0.09707233,0.09853874,0.09925161,0.12527442,0.12691072,0.12969731,0.0807564,0.08358288,0.09570186,0.1067094,0.15793647,0.11566075,0.07394209,0.08019501,0.07893575,0.06412344,0.07052762,0.06951627,0.07738407,0.08506559,0.0634655,0.07223577,0.07992163,0.0575525,0.05566763,0.06684105,0.06313648,0.08121135,0.09009979,0.08641399,0.05153435,0.06365832,0.05856332,0.04927307,0.039825,0.0392044,0.06655354,0.07751151,0.07255478
MPEU,19_44_26__15_10_2024,qm9,static,False,16,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_3/profiling_job.sh,3,0.0005233606534004212,0.0026202730976343153,0.0005128383636474609,0.0026192665100097656,0.33544101,0.32561952,0.33973455,0.23445237,0.23932111,0.22938916,0.22829969,0.169661,0.22701447,0.15496272,0.15230667,0.15602501,0.11768643,0.12069681,0.12186108,0.28992919,0.29475831,0.28987986,0.1410624,0.14457044,0.14224837,0.10876554,0.10916188,0.11159762,0.18657849,0.18733934,0.18699793,0.07866258,0.08449846,0.08650581,0.11010433,0.16008062,0.12049194,0.1122884,0.11667729,0.11649648,0.07422651,0.08133241,0.0601343,0.08379014,0.09035399,0.09032401,0.08851221,0.09256405,0.09228626,0.06782323,0.0759936,0.07317865,0.06852965,0.07826913,0.07512761,0.06624059,0.07538968,0.07069778,0.05018712,0.06274277,0.05895735,0.0552194,0.06696569,0.06451066
MPEU,19_44_26__15_10_2024,qm9,static,False,16,gpu_a100,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_4/profiling_job.sh,3,0.0005360770229101181,0.0026551201956272123,0.0005259513854980469,0.002657175064086914,0.33381155,0.32507286,0.33698407,0.26672548,0.26114289,0.25044676,0.22109375,0.21190038,0.22249716,0.13408643,0.13963543,0.13438467,0.12838597,0.12799687,0.12975764,0.24959313,0.25225169,0.24915947,0.12882309,0.13331304,0.0949643,0.09116244,0.09030917,0.09269409,0.09992907,0.09711643,0.10321028,0.0774116,0.07868779,0.054135,0.10104714,0.0768942,0.10912806,0.08671301,0.09059427,0.066777,0.06104018,0.07027287,0.07060048,0.07897106,0.08626411,0.0643946,0.0528936,0.07761928,0.07566014,0.05759379,0.06755816,0.06589049,0.0808353,0.10238014,0.09845079,0.06718257,0.07676865,0.07363331,0.05230976,0.0414216,0.0414307,0.04716337,0.05935015,0.05503533
MPEU,19_44_26__15_10_2024,qm9,static,False,16,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_5/profiling_job.sh,3,0.0005233219411373138,0.0026317588794231416,0.0005130767822265625,0.002629995346069336,0.33248311,0.32365579,0.33559897,0.269861,0.26964866,0.25570404,0.20961662,0.20344525,0.20535454,0.15812977,0.13139883,0.0960029,0.13985862,0.13539468,0.1286114,0.2092124,0.24904518,0.24587098,0.11762067,0.11781685,0.11850635,0.09309981,0.09593375,0.09498322,0.0949354,0.09719371,0.10079555,0.08041542,0.0516515,0.09429036,0.09769446,0.11068043,0.10963133,0.07808765,0.08402672,0.08502466,0.06375717,0.07154705,0.07073711,0.06976402,0.07806992,0.08021132,0.05849438,0.06837695,0.07206464,0.06836313,0.07741824,0.0760655,0.07844671,0.08759995,0.0663124,0.05808035,0.07106865,0.06949229,0.05436063,0.06872154,0.06289158,0.04917201,0.06833683,0.05955936
MPEU,19_44_26__15_10_2024,qm9,static,False,16,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_6/profiling_job.sh,3,0.0004964366990327835,0.0025554685875177384,0.00048160552978515625,0.002542257308959961,0.32941502,0.32111951,0.33862357,0.23837368,0.23688818,0.23341786,0.2360596,0.1750572,0.24050574,0.0902596,0.12785474,0.0914797,0.13457208,0.13484362,0.13667266,0.26999,0.32255857,0.3078982,0.09752502,0.10355714,0.10387257,0.09349837,0.09800419,0.10026747,0.10585199,0.10686308,0.10836523,0.0630899,0.0939368,0.09707192,0.09864726,0.11074646,0.10206465,0.102606,0.1082739,0.1084673,0.06385809,0.07644251,0.07147923,0.08411627,0.09340032,0.09066972,0.06364119,0.07211757,0.06930177,0.05610908,0.06758278,0.06479767,0.0656926,0.07650733,0.07217992,0.05530111,0.07003168,0.06755691,0.05707315,0.07104144,0.06704365,0.04690005,0.06199724,0.05930276
MPEU,19_44_27__15_10_2024,qm9,static,False,16,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_7/profiling_job.sh,3,0.0005074064153432846,0.002582769258737564,0.0004980564117431641,0.0025887489318847656,0.33714056,0.32749468,0.35093842,0.27192255,0.29597598,0.26238374,0.22269341,0.1617796,0.22027407,0.1543134,0.14751655,0.14715054,0.13565938,0.1361466,0.13640756,0.1897112,0.19528841,0.19007759,0.11569085,0.11907685,0.11869721,0.10071503,0.10302125,0.10630587,0.0908612,0.12259485,0.12105066,0.08200181,0.08638462,0.08712544,0.0932992,0.10676099,0.09602407,0.0796119,0.08369913,0.08894155,0.08946912,0.09468877,0.09510307,0.08807484,0.09371003,0.09361419,0.06307921,0.0474343,0.07340319,0.07007433,0.07724823,0.07793545,0.06784658,0.07634501,0.07528019,0.0944962,0.11875518,0.11656939,0.06381753,0.07259406,0.07163444,0.0370073,0.06163272,0.05927738
MPEU,19_44_27__15_10_2024,qm9,static,False,16,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_8/profiling_job.sh,3,0.0005199617757797241,0.002627632137656212,0.00051116943359375,0.0026352405548095703,0.33557533,0.3261154,0.3502862,0.24599026,0.23958722,0.22970083,0.22489026,0.21877504,0.21975812,0.15689528,0.1180422,0.1180803,0.1296015,0.13013897,0.13144996,0.19773977,0.19901523,0.19825368,0.12411193,0.1290839,0.12418572,0.09775124,0.09972136,0.09988277,0.09743738,0.10465725,0.10219203,0.0813097,0.10903406,0.1124444,0.08020427,0.08892266,0.0875486,0.08609036,0.09208463,0.094738,0.06633881,0.08082245,0.07942366,0.0701042,0.09256696,0.09295466,0.0603124,0.06860168,0.06919582,0.05936036,0.06803934,0.06991546,0.0553609,0.07947043,0.08054729,0.08127008,0.09305523,0.09671694,0.06383612,0.07390788,0.07447667,0.05263339,0.06415023,0.06485374
MPEU,19_44_27__15_10_2024,qm9,static,False,16,gpu_a100,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/gpu_a100/iteration_9/profiling_job.sh,3,0.00052663869202137,0.002635994358420372,0.0005161762237548828,0.002634763717651367,0.2459077,0.32640441,0.33838615,0.2482485,0.24983553,0.24134135,0.21005112,0.20757813,0.20717443,0.14365992,0.13922014,0.14089755,0.12597163,0.12587653,0.12548986,0.21831742,0.2193175,0.21901236,0.13938172,0.13923904,0.1093752,0.0667233,0.09442616,0.09848468,0.14662267,0.14685315,0.15058005,0.08456166,0.08462897,0.08857522,0.09370381,0.11052893,0.10607743,0.0790133,0.08999325,0.08240183,0.0690069,0.07406397,0.07451927,0.06141451,0.06958334,0.06933568,0.07165363,0.07837559,0.0571982,0.0585834,0.07062787,0.06617877,0.06463681,0.07870323,0.06966609,0.05739213,0.06738604,0.06364269,0.04972529,0.06206632,0.05834947,0.0550937,0.06606576,0.06159638
MPEU,,qm9,static,False,16,cpu,0,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_0/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,1,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_1/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,2,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_2/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,3,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_3/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,4,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_4/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,5,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_5/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,6,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_6/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,7,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_7/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,8,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_8/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,16,cpu,9,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/16/cpu/iteration_9/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_0/profiling_job.sh,1,0.0010396880071163177,0.0031106258791685102,0.0010213851928710938,0.003090381622314453,0.63180242,0.6319611,0.63614512,0.20098582,0.19278571,0.2046967,0.16044187,0.15790563,0.16743656,0.12020385,0.11972977,0.1243694,0.10611157,0.109981,0.10846122,0.12564637,0.1247478,0.1264193,0.09859364,0.10741411,0.11023628,0.0719152,0.08211079,0.0539651,0.08806352,0.09604254,0.1022642,0.0786175,0.08580968,0.09722834,0.05874095,0.07008585,0.07032042,0.0537828,0.06514607,0.07623514,0.05802734,0.06954877,0.0739427,0.04725499,0.06381166,0.06271689,0.05292937,0.06814421,0.06633342,0.05419845,0.06721539,0.07062519,0.04941681,0.06448981,0.06641663,0.03913656,0.05477044,0.07045287,0.04084419,0.05733532,0.06138343,0.03855401,0.05582183,0.06675655
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_1/profiling_job.sh,1,0.0010416275455951691,0.0031114425567388537,0.001024007797241211,0.003092050552368164,0.60516652,0.60702154,0.60709807,0.19944751,0.19477624,0.2010569,0.16204685,0.15905963,0.1700782,0.11560324,0.11645649,0.13818705,0.10081218,0.1021942,0.10202169,0.12617756,0.13617261,0.13316795,0.08137611,0.09416834,0.11653749,0.07822861,0.0568853,0.1141293,0.08211846,0.063107,0.10032891,0.0834416,0.0914718,0.11784818,0.0657789,0.07760657,0.07326406,0.05534737,0.0429694,0.09875018,0.0543513,0.06692459,0.09681476,0.04652634,0.06101539,0.09090105,0.04903042,0.0628092,0.14150339,0.046144,0.06017679,0.17347645,0.04461126,0.06008604,0.11018325,0.0378652,0.05473135,0.13051997,0.05820519,0.07113633,0.13060822,0.03786147,0.05491736,0.06113685
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_2/profiling_job.sh,1,0.0010286751489639282,0.0030862319551706314,0.0010113716125488281,0.0030679702758789062,0.60071715,0.60136995,0.5321585,0.23308691,0.22658673,0.22724775,0.17930423,0.17768283,0.18297297,0.12393291,0.12181763,0.12473118,0.11162762,0.0788783,0.10995214,0.11416769,0.11778464,0.0884595,0.11762899,0.1194887,0.12274131,0.10131095,0.10586107,0.10503705,0.08227631,0.0634851,0.08907205,0.08289492,0.08943517,0.08861405,0.06268843,0.06946817,0.06924076,0.05901933,0.06998744,0.06516349,0.05731207,0.0449335,0.06718242,0.04675508,0.05634379,0.05933214,0.05580795,0.06746696,0.06457492,0.0445611,0.06693596,0.07198633,0.0388904,0.05095601,0.05931037,0.04436411,0.05515099,0.06102496,0.04308383,0.05420345,0.05979301,0.03825996,0.04955093,0.05772371
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_3/profiling_job.sh,1,0.001017042319536209,0.0030759064453840254,0.0010006427764892578,0.003061056137084961,0.61894339,0.62103006,0.5549526,0.23472051,0.25484636,0.23876179,0.1624338,0.16281977,0.16001839,0.12868438,0.0932729,0.12678705,0.11503094,0.12008742,0.12072388,0.15317607,0.15852631,0.15236211,0.08638571,0.08798046,0.08990638,0.07616126,0.08777882,0.08548042,0.08965475,0.09331811,0.0951193,0.08000086,0.08429659,0.08488055,0.06004527,0.07205128,0.08953672,0.05664695,0.0433508,0.06370184,0.05781408,0.06684258,0.06533264,0.04751576,0.05759657,0.05689933,0.04740738,0.05789287,0.06377673,0.04236862,0.05414016,0.0659684,0.04177918,0.05331678,0.06329081,0.04194182,0.05520385,0.08066605,0.04074113,0.05393828,0.06379353,0.03977009,0.05206247,0.09335555
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_4/profiling_job.sh,1,0.001034980633854866,0.0031069756257534028,0.0010175704956054688,0.003087759017944336,0.70422147,0.69583226,0.70366333,0.22504552,0.2299979,0.21886889,0.15495269,0.15161727,0.15530301,0.13465399,0.13370786,0.1340581,0.10479675,0.10709993,0.0754393,0.12107759,0.11924425,0.12363023,0.10367409,0.10979885,0.1056228,0.08059247,0.09242162,0.0618759,0.0757693,0.11588889,0.10412201,0.07494338,0.07976652,0.08046523,0.06099718,0.07237384,0.06957791,0.0546733,0.06244265,0.06239996,0.07079457,0.07882244,0.07840855,0.04899782,0.0614347,0.06039583,0.05308265,0.06252428,0.06271523,0.04977848,0.06250788,0.06134989,0.04469493,0.05607369,0.05987284,0.03692269,0.05127068,0.05133524,0.03837783,0.05205581,0.05093704,0.05035149,0.06086024,0.06347703
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_5/profiling_job.sh,1,0.0010079208472967148,0.003049567958831787,0.0009887218475341797,0.0030281543731689453,0.63212013,0.63647927,0.5628913,0.21556487,0.20819365,0.20938354,0.15946797,0.15676405,0.16289507,0.12236791,0.12121441,0.12379956,0.10715825,0.11228165,0.109637,0.1373054,0.13964161,0.13814376,0.08337014,0.08725887,0.08934378,0.0607422,0.09397549,0.0626962,0.0860634,0.09231355,0.0662143,0.07086638,0.07933395,0.07581074,0.06623218,0.07519803,0.07226011,0.05139426,0.0398885,0.05907137,0.0798072,0.0854519,0.08395812,0.04718775,0.05791768,0.05352081,0.05135346,0.06158408,0.05868197,0.04433853,0.06584571,0.05073875,0.03978328,0.05318838,0.04831904,0.03745182,0.0309395,0.04668382,0.03839042,0.05470734,0.04697385,0.03991189,0.05338724,0.04772076
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_6/profiling_job.sh,1,0.0010453859204053878,0.0031199278424978256,0.0010268688201904297,0.003099679946899414,0.60375153,0.60459777,0.60298546,0.20245023,0.19776694,0.20173414,0.1650602,0.16259889,0.16523146,0.1278746,0.12900679,0.12687303,0.11873988,0.1202883,0.11947944,0.11586231,0.11511223,0.11552797,0.09692725,0.09862199,0.10003817,0.07435845,0.08285089,0.0786129,0.08245839,0.09168797,0.08784448,0.06893927,0.07895789,0.07403288,0.06821623,0.07526683,0.07447389,0.05332645,0.06073972,0.05961163,0.0841766,0.0731772,0.08848122,0.04797011,0.06009169,0.05661022,0.04778482,0.06053197,0.05745048,0.05118407,0.06136578,0.06911444,0.03753881,0.05215194,0.06267538,0.03618016,0.05049494,0.06060794,0.04200233,0.05492018,0.06850987,0.03702931,0.05066163,0.06674389
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_7/profiling_job.sh,1,0.0010253586618900298,0.0030888630081415177,0.0010075569152832031,0.0030689239501953125,0.63762646,0.64053979,0.63644425,0.22917887,0.23004881,0.2250047,0.1812213,0.17847037,0.18507901,0.1243,0.12357951,0.12825794,0.11459652,0.11934893,0.11386451,0.15309076,0.15296898,0.15476382,0.09724305,0.10051427,0.10070716,0.10526463,0.09714349,0.0759442,0.08619641,0.09631777,0.09176402,0.06884504,0.09523428,0.07267908,0.07085029,0.0800021,0.0773113,0.05222315,0.0404972,0.06023241,0.08595129,0.09203123,0.09162185,0.04826016,0.0378385,0.05729091,0.05039525,0.0411522,0.05942395,0.06367842,0.0725041,0.07272359,0.04856026,0.05777337,0.06161602,0.04259785,0.05474784,0.05678338,0.03762809,0.0310673,0.05345152,0.03707845,0.05057768,0.05613954
MPEU,19_44_27__15_10_2024,qm9,dynamic,False,32,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/dynamic/round_False/32/gpu_a100/iteration_8/profiling_job.sh,1,0.001041131091594696,0.0031228443439006806,0.0010228157043457031,0.0031032562255859375,0.6127952,0.61529542,0.5499729,0.142571,0.19880493,0.20542763,0.16720642,0.16823219,0.17422571,0.12629237,0.1337804,0.12562253,0.12527577,0.13822591,0.0926847,0.13116081,0.13749577,0.13220099,0.0704085,0.10297011,0.09841421,0.0541217,0.09018947,0.07766033,0.08539732,0.1024647,0.0886394,0.0537655,0.09784886,0.07716462,0.047273,0.07585945,0.07114792,0.05603835,0.0631528,0.06151846,0.08909235,0.09554371,0.076991,0.0418122,0.0437328,0.0437939,0.05427287,0.06878088,0.060641,0.04641638,0.05852938,0.057322,0.04088162,0.05550919,0.0333497,0.04136517,0.0339315,0.05448811,0.04527332,0.05820962,0.0375389,0.04298493,0.05512183,0.05700152
