model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_2_000_000_batching_time_mean,step_2_000_000_update_time_mean,step_2_000_000_batching_time_median,step_2_000_000_update_time_median,step_100_000_train_rmse,step_100_000_val_rmse,step_100_000_test_rmse,step_200_000_train_rmse,step_200_000_val_rmse,step_200_000_test_rmse,step_300_000_train_rmse,step_300_000_val_rmse,step_300_000_test_rmse,step_400_000_train_rmse,step_400_000_val_rmse,step_400_000_test_rmse,step_500_000_train_rmse,step_500_000_val_rmse,step_500_000_test_rmse,step_600_000_train_rmse,step_600_000_val_rmse,step_600_000_test_rmse,step_700_000_train_rmse,step_700_000_val_rmse,step_700_000_test_rmse,step_800_000_train_rmse,step_800_000_val_rmse,step_800_000_test_rmse,step_900_000_train_rmse,step_900_000_val_rmse,step_900_000_test_rmse,step_1_000_000_train_rmse,step_1_000_000_val_rmse,step_1_000_000_test_rmse,step_1_100_000_train_rmse,step_1_100_000_val_rmse,step_1_100_000_test_rmse,step_1_200_000_train_rmse,step_1_200_000_val_rmse,step_1_200_000_test_rmse,step_1_300_000_train_rmse,step_1_300_000_val_rmse,step_1_300_000_test_rmse,step_1_400_000_train_rmse,step_1_400_000_val_rmse,step_1_400_000_test_rmse,step_1_500_000_train_rmse,step_1_500_000_val_rmse,step_1_500_000_test_rmse,step_1_600_000_train_rmse,step_1_600_000_val_rmse,step_1_600_000_test_rmse,step_1_700_000_train_rmse,step_1_700_000_val_rmse,step_1_700_000_test_rmse,step_1_800_000_train_rmse,step_1_800_000_val_rmse,step_1_800_000_test_rmse,step_1_900_000_train_rmse,step_1_900_000_val_rmse,step_1_900_000_test_rmse,step_2_000_000_train_rmse,step_2_000_000_val_rmse,step_2_000_000_test_rmse
MPEU,09_29_46__19_01_2025,qm9,static,True,32,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_1/profiling_job.sh,104,0.000766299494267,0.002919604295135,0.000744342803955,0.002782583236694,0.33455362,0.33608911,0.32960839,0.32798816,0.32156509,0.32604507,0.199956,0.20470572,0.19555828,0.1320367,0.16388651,0.16463063,0.28061423,0.2793629,0.28535225,0.11033897,0.11912614,0.11614554,0.0777119,0.11436493,0.10331849,0.11483203,0.12536263,0.11988749,0.11842366,0.14017446,0.12224025,0.05982278,0.07333769,0.0715527,0.06337375,0.07939683,0.07532614,0.06752069,0.08256367,0.07984659,0.05206077,0.06718978,0.06166687,0.0332573,0.05968728,0.0575047,0.055611,0.06506504,0.065856,0.05026308,0.06527521,0.07015669,0.05933744,0.0721636,0.07927476,0.0386153,0.06547709,0.05370514,0.04383914,0.06660211,0.0605473,0.03810182,0.06998133,0.05207932
MPEU,09_29_46__19_01_2025,qm9,static,True,32,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_2/profiling_job.sh,104,0.000772917436004,0.002986036578536,0.000736474990845,0.002808570861816,0.35342711,0.2514929,0.3495778,0.32722659,0.32492932,0.32460361,0.14452123,0.14154317,0.1495744,0.16541741,0.1345452,0.16255978,0.28218472,0.28075047,0.28423556,0.095372,0.11125162,0.10152274,0.09510524,0.09889555,0.10573799,0.08564283,0.0622692,0.10692246,0.09848433,0.10134077,0.11168814,0.0658202,0.07639609,0.0869097,0.09282943,0.09697588,0.09782024,0.05392571,0.0640848,0.06348648,0.0498239,0.039782,0.06552608,0.05116345,0.0613715,0.06311052,0.06099747,0.07068643,0.07257541,0.04159458,0.05336664,0.06750238,0.04192857,0.05542786,0.06006532,0.03936997,0.05271012,0.06281023,0.04242775,0.05535247,0.05944175,0.04290134,0.05468745,0.06201633
MPEU,09_29_46__19_01_2025,qm9,static,True,32,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_3/profiling_job.sh,104,0.000745311600804,0.002916422478199,0.000722646713257,0.002778291702271,0.213827,0.33136734,0.30392554,0.35661006,0.35257496,0.3525776,0.16498557,0.16824006,0.16102423,0.16049061,0.130124,0.16786681,0.28093385,0.28024285,0.28304342,0.11173726,0.12525435,0.11341309,0.08870973,0.09625758,0.09113348,0.11929955,0.12905129,0.12225288,0.0757044,0.10188116,0.10202755,0.06559651,0.07220283,0.07031785,0.0744347,0.07931713,0.0788373,0.05981201,0.06739561,0.06777548,0.05309915,0.06045026,0.06587238,0.04780172,0.05682494,0.0574621,0.05170584,0.06231077,0.06185672,0.04598249,0.05640102,0.05490086,0.04845677,0.05935753,0.05910768,0.04861135,0.05973441,0.05985955,0.0409865,0.05283491,0.05841368,0.0429107,0.0541362,0.0557243
MPEU,09_29_47__19_01_2025,qm9,static,True,32,gpu_a100,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_4/profiling_job.sh,104,0.000778236149907,0.00297842059505,0.000756025314331,0.002835512161255,0.31804778,0.35003525,0.2108618,0.34127388,0.33839664,0.3379315,0.14360439,0.14193423,0.15020119,0.1203112,0.15547869,0.15461057,0.27382543,0.27548693,0.27468931,0.09622526,0.09864289,0.10157872,0.0876066,0.09294983,0.09718508,0.0865155,0.11479479,0.12217711,0.0910223,0.09570984,0.09646688,0.0660345,0.10113585,0.09291726,0.06813226,0.07807976,0.08391691,0.05506621,0.06639488,0.061366,0.05834973,0.07460351,0.07660728,0.0398417,0.06456401,0.06996892,0.06265336,0.07604624,0.07484371,0.04477448,0.05843343,0.11515557,0.04368089,0.05600615,0.05905039,0.0452963,0.0591009,0.09861876,0.03736798,0.05428222,0.08472326,0.04323869,0.05848614,0.06990139
MPEU,09_29_47__19_01_2025,qm9,static,True,32,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_5/profiling_job.sh,104,0.000766843379259,0.002954511249185,0.000742197036743,0.002810716629028,0.2281261,0.32734724,0.31878289,0.35144596,0.34947986,0.34841313,0.1093143,0.16044604,0.15253407,0.16388167,0.17204758,0.16778579,0.2293201,0.26216573,0.2695537,0.10357072,0.10393446,0.10834914,0.08770581,0.10335925,0.09379056,0.1173992,0.12430097,0.13769897,0.08984432,0.10153729,0.09403056,0.09360383,0.0732777,0.09873253,0.09764836,0.10501321,0.10278015,0.05991065,0.06745353,0.0674959,0.05522824,0.06456289,0.06539443,0.06503147,0.07493054,0.07315092,0.04831425,0.06178766,0.05834452,0.04232238,0.05525278,0.05254882,0.04144358,0.05312322,0.05494284,0.03817963,0.05450481,0.05311603,0.03551397,0.04947151,0.04742512,0.04418562,0.05601625,0.05468402
MPEU,09_29_47__19_01_2025,qm9,static,True,32,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_6/profiling_job.sh,104,0.00077553481257,0.002978889880419,0.000752687454224,0.002824306488037,0.33799741,0.38639618,0.3259886,0.3323862,0.32603428,0.32951512,0.15486959,0.15107472,0.1623539,0.16500137,0.16688186,0.17031714,0.26181383,0.2271283,0.26151019,0.1560376,0.15767109,0.15865555,0.09265484,0.09991821,0.10188006,0.15676338,0.16314425,0.16072319,0.10305342,0.10560499,0.1145935,0.07928012,0.08422445,0.09508477,0.0952057,0.10045325,0.11109385,0.05812821,0.06416946,0.0418693,0.05318826,0.06306001,0.07125198,0.04999928,0.06184411,0.06459076,0.05329167,0.06548737,0.07266141,0.0376815,0.06170238,0.04069,0.04179552,0.05704643,0.06782699,0.04527718,0.06041597,0.07265434,0.04008314,0.05542382,0.06878485,0.04341964,0.05821056,0.08085404
MPEU,09_29_47__19_01_2025,qm9,static,True,32,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_7/profiling_job.sh,104,0.000773757040977,0.002971918293118,0.00075101852417,0.00283145904541,0.40642769,0.44577652,0.3607382,0.31946462,0.31267674,0.31893122,0.14939078,0.1089246,0.15281087,0.12550782,0.12560534,0.12466181,0.27479874,0.27666101,0.27581425,0.11053421,0.11479102,0.11390618,0.10221159,0.10939469,0.1048495,0.11418734,0.11584014,0.1204438,0.09365063,0.0756145,0.09827693,0.08793524,0.10005791,0.092596,0.06185299,0.06957259,0.06823953,0.05446049,0.06483435,0.06100135,0.05316354,0.06710656,0.06028525,0.05334631,0.07625579,0.06097317,0.04361167,0.06206399,0.05245148,0.04172839,0.05639802,0.05127624,0.04943006,0.06138279,0.05686343,0.04369268,0.05625353,0.05203761,0.03775703,0.05109666,0.04599934,0.03988556,0.05405557,0.04870466
MPEU,09_29_47__19_01_2025,qm9,static,True,32,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_8/profiling_job.sh,104,0.00076905134809,0.002954175282478,0.000747203826904,0.002811431884766,0.33035572,0.38110281,0.31852085,0.33850632,0.33542288,0.33464065,0.15487086,0.15005525,0.1070091,0.15255083,0.15543654,0.15728738,0.27405551,0.27340331,0.2409142,0.10479958,0.10462364,0.10803324,0.08677568,0.14804304,0.08772671,0.10470586,0.11644583,0.10978824,0.08450087,0.09034847,0.10325774,0.06924836,0.0532655,0.08683986,0.08481135,0.09155403,0.09261232,0.0416596,0.0714025,0.06666337,0.05427307,0.07589402,0.06348838,0.04933167,0.0385065,0.05721707,0.05152442,0.06311101,0.05952211,0.04549508,0.05768031,0.05548488,0.04789935,0.06383906,0.05889771,0.04247658,0.06973328,0.05172542,0.03881976,0.0334407,0.0329439,0.0333733,0.0359955,0.05431414
MPEU,09_29_47__19_01_2025,qm9,static,True,32,gpu_a100,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/gpu_a100/iteration_9/profiling_job.sh,104,0.000782910122514,0.002978155997634,0.00075626373291,0.002827882766724,0.35380488,0.40728064,0.33420147,0.32646612,0.31893609,0.2630296,0.15837074,0.15040215,0.16259168,0.16687134,0.16650871,0.16653027,0.28738737,0.28665635,0.29112576,0.09209244,0.10876361,0.09566949,0.09843282,0.1058802,0.10207605,0.13888724,0.14586006,0.14184194,0.09219967,0.09497189,0.10425804,0.06886469,0.07893221,0.07801715,0.07292379,0.07768877,0.09842691,0.05516167,0.06313905,0.07509928,0.05655873,0.06782722,0.07861437,0.04822623,0.05877368,0.06733164,0.06087036,0.0715295,0.08215451,0.04299361,0.05375122,0.07736831,0.04082406,0.05312795,0.09189762,0.04272775,0.05632176,0.07995883,0.03557231,0.0484816,0.08517467,0.04884872,0.05709404,0.1590914
MPEU,,qm9,static,True,32,cpu,0,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_0/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,1,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_1/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,2,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_2/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,3,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_3/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,4,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_4/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,5,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_5/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,6,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_6/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,7,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_7/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,8,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_8/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,32,cpu,9,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/32/cpu/iteration_9/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_0/profiling_job.sh,155,0.001275583003998,0.003929831111312,0.001235246658325,0.003705263137817,0.29810557,0.29153849,0.29766692,0.19541652,0.19244095,0.141967,0.13698747,0.1005512,0.13827088,0.11393445,0.11276428,0.0842156,0.11349373,0.11577968,0.11649217,0.08261806,0.08268705,0.08321297,0.08650381,0.0891358,0.0903869,0.06195026,0.06489027,0.06808206,0.05885041,0.06729672,0.06766286,0.05868486,0.06650435,0.06686409,0.05596851,0.06478885,0.0455723,0.05563698,0.06454451,0.0630157,0.0372031,0.05768177,0.05936834,0.04417363,0.05438378,0.05496343,0.03859942,0.05078651,0.05143565,0.03965313,0.05020026,0.05283787,0.0261152,0.04701519,0.04811691,0.05609592,0.06476358,0.06578436,0.04607203,0.05460764,0.05720688,0.03051399,0.04432392,0.0441511
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,1,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_1/profiling_job.sh,155,0.001295874624848,0.003998261137605,0.001253128051758,0.003764152526855,0.30105202,0.29511382,0.29973533,0.19674194,0.19172936,0.19538063,0.13956895,0.13716101,0.13852497,0.11914638,0.11770116,0.11759585,0.09753566,0.10117997,0.0720509,0.07882843,0.07841165,0.08112103,0.0800654,0.08308662,0.08511059,0.08423713,0.0904779,0.0738807,0.0541224,0.06051284,0.06343133,0.0756047,0.08134632,0.08332578,0.04984937,0.05760437,0.06148945,0.08808095,0.09396841,0.09463512,0.04000868,0.05150742,0.05201657,0.0335307,0.05659597,0.0362052,0.03987044,0.05707261,0.05230664,0.03745521,0.04831314,0.05095891,0.0405425,0.05336193,0.05174431,0.0280069,0.05092978,0.05038253,0.03599821,0.05022453,0.04824894,0.03253882,0.04622471,0.04702681
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,2,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_2/profiling_job.sh,155,0.001291438761711,0.003976772629976,0.001250505447388,0.003751754760742,0.29311901,0.28609682,0.28933818,0.19653479,0.19673816,0.19529243,0.15589723,0.1521838,0.14990855,0.11351757,0.11301067,0.0843568,0.063243,0.09119764,0.1025817,0.0855879,0.08398984,0.09511892,0.09570656,0.09854939,0.12829274,0.06083858,0.15817038,0.11102524,0.06786431,0.08461733,0.10882031,0.07404184,0.085866,0.11750476,0.05541393,0.06155717,0.07479868,0.06143856,0.07023696,0.09037627,0.04350404,0.0346993,0.16011261,0.04729436,0.05772344,0.08865215,0.0311364,0.05128215,0.11737809,0.04023045,0.05122901,0.10521868,0.04383348,0.05463196,0.10304347,0.05804624,0.06768215,0.0973354,0.03756896,0.04911338,0.13217101,0.03302405,0.04542791,0.14263362
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,3,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_3/profiling_job.sh,155,0.001285390435457,0.003966104155064,0.001243591308594,0.003735780715942,0.30300276,0.29670322,0.229351,0.1433276,0.142641,0.19699352,0.13773882,0.13373264,0.13800354,0.10982276,0.10878468,0.0798482,0.09426754,0.0676933,0.09460548,0.08842716,0.08906183,0.09104499,0.09151607,0.09392565,0.09612797,0.06348895,0.0475868,0.06988474,0.06309396,0.050176,0.07155935,0.09233654,0.09813956,0.09800882,0.05871002,0.06497305,0.06518835,0.05377319,0.06251452,0.06142097,0.04616742,0.05493721,0.05550195,0.04613128,0.05518056,0.0384626,0.03919318,0.04851593,0.05244378,0.03571841,0.04684699,0.04902508,0.05955582,0.06718835,0.0690967,0.03314688,0.04584743,0.04644365,0.04153297,0.0342336,0.0348645,0.03953648,0.0328219,0.0497257
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,4,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_4/profiling_job.sh,155,0.001281170903325,0.003976896862865,0.00123929977417,0.003738880157471,0.29091974,0.28372201,0.2144965,0.2100979,0.21363763,0.20717999,0.1346496,0.13213608,0.13434808,0.11994285,0.11881548,0.12392705,0.10797297,0.12776021,0.09833701,0.09247224,0.09467337,0.10276795,0.09461297,0.09729274,0.10630203,0.06307995,0.06844539,0.07681181,0.0593316,0.06477705,0.0459391,0.08593318,0.09063544,0.09198607,0.05454008,0.06055674,0.06115644,0.0401251,0.06500999,0.06059792,0.05197796,0.05921336,0.05977228,0.04163168,0.05064299,0.05050447,0.0326973,0.05219103,0.0357709,0.03817478,0.04860591,0.04934056,0.03254351,0.04450916,0.04563074,0.04713227,0.05667102,0.05690774,0.04339876,0.05279645,0.0368788,0.03037294,0.04351317,0.04448267
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_5/profiling_job.sh,155,0.001285813985705,0.003988947922587,0.001244306564331,0.003759622573853,0.29840642,0.2226457,0.2991528,0.19772997,0.19698657,0.19536868,0.13813021,0.13606387,0.1028196,0.10877193,0.1176617,0.10841543,0.09327698,0.0968956,0.093639,0.08810832,0.09009146,0.0686453,0.10339462,0.10544118,0.10796606,0.06359414,0.06751756,0.06983509,0.06752353,0.07353275,0.07442074,0.05856776,0.06589292,0.06623813,0.05461449,0.06311682,0.0449037,0.0460147,0.0690462,0.06611202,0.04502317,0.05891748,0.0554589,0.04766576,0.06262169,0.05646239,0.05321779,0.0636845,0.06142251,0.04492743,0.05735,0.05548213,0.03622365,0.05060151,0.04884654,0.03589131,0.04781287,0.04760641,0.04655635,0.057866,0.05708983,0.03733713,0.05083752,0.0522466
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_6/profiling_job.sh,155,0.00128466778934,0.003981418874025,0.001241445541382,0.003746509552002,0.29020466,0.2125088,0.28653111,0.20610643,0.20225397,0.20533636,0.13675738,0.13380808,0.13889582,0.12255258,0.0871528,0.11925359,0.09555509,0.09599823,0.09851761,0.08100038,0.08292109,0.08639081,0.08998961,0.09206176,0.09540103,0.06320883,0.07502614,0.0680509,0.0436944,0.06737984,0.06697247,0.06248006,0.06901537,0.07073389,0.06201942,0.06836093,0.0518907,0.04918932,0.05662379,0.0387044,0.0318952,0.05215487,0.05321323,0.0360748,0.05668402,0.0552335,0.0301037,0.05001508,0.0505941,0.04362594,0.05331065,0.0366396,0.03624671,0.04564439,0.0486859,0.04573207,0.05396014,0.0578911,0.04786196,0.05520107,0.05692782,0.0266881,0.04522436,0.04748092
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_7/profiling_job.sh,155,0.001295380697608,0.003986998009086,0.0012526512146,0.003757953643799,0.30119715,0.29479649,0.30225856,0.20192879,0.20411405,0.2003536,0.13983769,0.13659478,0.14224202,0.11597036,0.083084,0.11766317,0.1244993,0.0847402,0.11335694,0.0636898,0.08739545,0.09277785,0.10507435,0.10762621,0.10949596,0.06179815,0.06734654,0.0460032,0.06623441,0.07226041,0.0772374,0.07913551,0.08592412,0.08485072,0.05847419,0.0481506,0.06571584,0.05029116,0.05760125,0.05796584,0.04361479,0.05209471,0.05448949,0.0339834,0.0365559,0.05316413,0.047574,0.05940228,0.0565612,0.04045975,0.05338412,0.0504236,0.04394397,0.0383935,0.05294634,0.04664447,0.05713081,0.05633274,0.04899139,0.041838,0.05813553,0.03249536,0.0275382,0.04391087
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_8/profiling_job.sh,155,0.001289273002982,0.003991598437905,0.001244783401489,0.003756761550903,0.29931558,0.29276954,0.29948969,0.19566971,0.19091075,0.1404169,0.14040594,0.13737977,0.14181486,0.11785034,0.11732901,0.11828918,0.08928131,0.0642064,0.09506766,0.07974167,0.07801229,0.08075022,0.08206226,0.08586224,0.08573704,0.0699258,0.07438456,0.0537822,0.0448026,0.06572225,0.06778468,0.06362918,0.06922728,0.07049277,0.05972547,0.0650499,0.06620559,0.04272462,0.05104484,0.05161539,0.04523081,0.05393957,0.05404144,0.04537377,0.0373015,0.05378959,0.04017485,0.04970461,0.0338308,0.04105307,0.05393396,0.0518071,0.05844327,0.06541987,0.06542453,0.05010746,0.05983842,0.06008303,0.03963963,0.04922294,0.05122175,0.03512979,0.04605535,0.04686693
MPEU,09_29_47__19_01_2025,qm9,static,True,64,gpu_a100,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/gpu_a100/iteration_9/profiling_job.sh,155,0.001242021872163,0.003894093558788,0.001204252243042,0.003671646118164,0.30164043,0.29595106,0.29785787,0.19655314,0.19136515,0.19556408,0.13998662,0.13563124,0.14132189,0.10945367,0.10989773,0.1111092,0.1004397,0.10406683,0.09616549,0.09422197,0.09714427,0.10094485,0.0809866,0.10073216,0.11594687,0.05959008,0.26566818,0.09422364,0.05921127,0.07351361,0.08808645,0.07268131,0.078108,0.08502791,0.05664277,0.12051637,0.09170486,0.0510807,0.11232354,0.08340821,0.04544921,0.05581261,0.07908191,0.04270233,0.05575414,0.07958413,0.0300843,0.05011688,0.08411693,0.0354352,0.0541419,0.07957298,0.03850935,0.04858817,0.076428,0.03671445,0.04729692,0.07648763,0.04544708,0.0540245,0.08359387,0.03610492,0.04732266,0.08822093
MPEU,,qm9,static,True,64,cpu,0,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/cpu/iteration_0/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,True,64,cpu,1,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_True/64/cpu/iteration_1/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
